name,frameTime,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,label
'M04-Session2-wav_headMic-0201.wav',0.0,21.48923,0.4258373,13.32168,13.48507,31.42091,18.09922,105.3055,77.28407,319.2114,200.6437,0.5783488,1.293293,0.1289549,0.1402328,1.119385,0.9904296,17.47647,15.21172,16.04917,11.3374,0.9592565,1.785565,20.43693,0.3829369,9.932602,0.7443414,11.37402,0.7013748,8.131294,1.054102,0.03490907,0.9797592,1.835218,0.4037259,2.373502,1.700205,22.22619,1.507515,27.98917,0.2085522,782.6061,0.3146775,1333.443,0.1540654,-154.9065,-0.4651517,1837.996,0.1298188,1092.953,0.1966274,-153.5981,-0.4644868,2858.315,0.08333116,1035.383,0.3299127,-155.2706,-0.441382,-17.68209,-0.3026383,29.60452,0.1697375,-0.02320777,-1.841754,-0.006223613,-1.618143,1.177786,1.246487,22.71272,0.260296,11.87378,0.5202588,9.449216,1.018781,13.40548,0.8836516,-17.02625,28.17569,-0.04504713,-0.003280211,0.9011148,2.811245,4.098361,0.055,0.03074085,0.1844444,0.1013367,-11.63499,1
'FC03-Session2-wav_headMic-0200.wav',0.0,27.33134,0.4436132,13.47575,35.50393,38.33574,24.86,77.33778,20.92871,8.014376,9.150008,0.7486442,1.10134,0.2948429,0.3054821,1.243382,0.9485395,9.727652,11.60542,4.974437,1.020777,0.385497,1.280361,14.74025,0.7280426,9.184814,0.7315914,6.060257,1.47787,-0.1795455,-82.29911,0.0130895,1.271449,1.174139,0.9040667,5.748322,0.9656993,53.22603,1.28581,30.08023,0.1728978,717.2406,0.2492173,1391.688,0.2596415,-149.5741,-0.5308086,1738.156,0.1295739,1087.797,0.1708603,-147.6659,-0.5197588,2829.296,0.05832874,930.0405,0.277816,-150.2636,-0.4834971,-14.42817,-0.302096,28.36347,0.2059635,-0.01074109,-3.987118,-0.02119715,-0.9924184,0.7330451,0.8603733,23.9475,0.5299309,6.330269,1.699203,0.09863137,124.3774,-13.69213,-1.382262,-11.51908,22.29024,-0.04611834,0.0009605379,0.2476167,0.9049774,2.777778,0.09833333,0.09208994,0.24,0.2153292,-16.54263,0
'FC03-Session2-wav_headMic-0228.wav',0.0,15.73387,0.4426085,13.51885,13.548,13.57263,0.05378342,14.55215,10.34572,162.1357,0,0.5688121,1.044739,0.2875364,0.295139,0.661459,0.3739226,3.433706,3.044305,10.09183,5.82911,0.2496937,1.315974,9.897954,0.6940461,5.135032,1.921516,8.893355,0.5863312,4.645012,1.189566,0.003136796,1.785312,1.159874,0.625002,0.8979062,2.057414,73.31757,0.6892849,21.41643,0.1562568,826.0241,0.1662878,1330.751,0.1353988,-88.69695,-0.9307585,1774.403,0.1113465,1249.615,0.2022481,-91.66978,-0.8763701,2736.036,0.06393145,913.7654,0.239394,-93.5285,-0.8444372,-11.26571,-0.2673349,22.30519,0.1612809,-0.04157469,-0.4377823,0.003961354,1.42023,0.2085563,1.505786,11.72825,0.3301184,7.528962,1.12405,7.686491,0.3435568,5.351706,0.8621289,-4.956616,12.97628,-0.03353411,0.003122697,0.324659,0.896861,4.587156,0.123,0.06738695,0.08444445,0.1212079,-24.73614,0
'F03-Session3-wav_headMic-0166.wav',0.0,20.00003,0.4723143,13.42598,13.56642,33.11533,19.68935,91.86232,64.07822,147.2077,0,0.2747819,1.195807,0.1240645,0.1369013,0.286185,0.1621205,0.9220252,0.6735154,2.847496,0,0.1115299,1.487352,16.50274,0.502391,3.502461,2.027765,5.75783,0.9188194,1.162781,5.600208,0.01608288,1.317953,0.6789983,0.4833894,2.144648,0.858746,12.57258,1.793839,20.26905,0.2165804,681.431,0.1702068,1582.695,0.2940885,-158.2957,-0.4486876,1674.184,0.08874946,1267.04,0.1398931,-158.5576,-0.4395078,2655.774,0.0576319,1116.053,0.4834528,-159.7773,-0.4238864,-13.55452,-0.2775033,24.64742,0.2640502,-0.02311065,-1.561146,-0.005064286,-2.378733,0.2261015,1.215973,22.2659,0.3819809,-0.6048328,-19.17572,2.256145,1.949492,-1.246462,-5.080071,-12.6635,23.98369,-0.03588185,0.0008067409,0.08046481,0.7194245,3.759399,0.052,0.02785678,0.16,0.08124039,-30.6902,1
'MC02-Session1-wav_headMic-0153.wav',0.0,14.1376,0.1429232,13.52332,13.54157,13.56795,0.0446291,2.254794,1.511802,13.66864,0,0.4219494,0.5571489,0.3449474,0.3516277,0.3593344,0.01438704,0.333879,0.2051045,2.176097,0,0.1997176,0.7316012,15.68434,0.3491591,9.965717,0.2531574,9.538996,0.8547795,4.896845,1.170247,0.003332562,2.592693,0.7646708,0.6058704,1.102732,1.164756,58.4431,0.9043385,23.21581,0.1457427,818.1136,0.1797203,1330.913,0.1469318,-25.35583,-1.392183,1811.897,0.1221204,1220.479,0.2395263,-32.85742,-1.027844,2731.403,0.07122789,963.47,0.1883523,-33.4067,-1.007261,-13.55492,-0.1487139,24.13952,0.08941519,-0.05071251,-0.159535,-0.006286344,-0.9148073,0.1874404,0.6718919,15.39021,0.3415851,9.899838,0.2260122,9.453212,0.8786103,4.467318,1.128213,-17.08861,28.86027,-0.05319675,-0.009624321,0.4759322,0.3355705,1.027397,0.92,0.6628726,0.055,0.005,-24.4543,0
'MC04-Session1-wav_headMic-0097.wav',0.0,29.01905,0.05424943,27.05713,29.41262,30.54266,3.485531,1.41716,0,13.98474,0,0.6736723,0.8986728,0.232188,0.2468562,1.387337,1.155149,9.459719,12.13958,6.899029,2.956127,0.319955,1.405361,18.80798,0.7949801,8.959622,0.8965294,4.800312,1.933625,-1.884693,-5.185406,0.01787943,1.784967,0.846131,1.150126,7.91885,0.399326,3.409132,1.435615,34.93562,0.2090704,700.317,0.229153,1425.485,0.1113358,-154.0953,-0.5355399,1788.52,0.08591561,1274.32,0.1832955,-158.1637,-0.4647122,2901.682,0.06111351,1074.212,0.2546164,-159.1005,-0.4512399,-20.10141,-0.6572704,31.26292,0.3028657,0.03060385,1.049642,-0.0381998,-0.5607036,0.8475931,0.7200288,38.26157,0.3216753,18.03922,0.4973264,5.58408,2.614924,-14.39481,-0.7173773,-8.340797,18.76278,-0.02829719,0.0006945991,0.1548312,2.409639,0.621118,0.39,0,0.595,0.255,-15.77099,0
'FC02-Session3-wav_headMic-0163.wav',0.0,14.93552,0.3547494,13.5086,13.53432,13.55791,0.04931259,13.02964,6.496619,82.55535,0,0.394965,0.9912005,0.2330106,0.2382925,0.2752778,0.04226717,10.87637,9.208784,7.469408,4.052821,0.1947839,1.496984,10.67216,0.6096775,10.43507,0.3918726,10.83594,1.094859,2.255755,3.365243,0.006024312,2.525294,1.094026,0.4988743,0.6447898,3.075856,81.05693,0.6101905,22.8551,0.10008,765.9626,0.1842324,1395.952,0.1567305,-83.50758,-0.9952264,1741.675,0.1236214,1284.603,0.2418966,-88.31326,-0.9038562,2670.621,0.07400332,997.1833,0.3259071,-89.29917,-0.8842262,-12.95154,-0.07786414,23.66212,0.09668655,-0.04479253,-0.4161407,-0.0009044093,-8.395953,0.1763289,1.832221,12.478,0.1769624,10.90657,0.1590413,9.656067,1.22681,2.107591,3.702959,-9.193367,18.58707,-0.04349343,0.0001080416,0.2363688,1.376147,3.286385,0.1842857,0.229587,0.09999999,0.08717798,-24.70037,0
'MC01-Session1-wav_headMic-0202.wav',0.0,15.4255,0.2722136,13.53927,13.56577,13.60146,0.06218815,8.51117,3.808269,14.74677,4.822905,0.4785916,0.7560943,0.3279067,0.3352981,0.4281079,0.1002012,4.376088,5.477315,2.936885,1.137664,0.1935257,0.7008269,15.75702,0.5233297,10.67369,0.3223532,6.306603,0.9423397,2.725011,2.070559,0.007371156,4.015284,0.8452871,0.5690937,1.505673,1.554485,52.05967,0.9153939,23.55183,0.10976,742.7815,0.2314157,1381.753,0.1369326,-32.31619,-1.500371,1727.574,0.149653,1298.483,0.2475783,-38.66413,-1.210845,2679.58,0.06825353,949.4016,0.2620087,-41.90221,-1.090902,-13.16989,-0.2155858,24.95724,0.1030073,-0.04505932,-0.3233254,-0.007073897,-1.383729,0.1949975,0.728255,16.54881,0.489114,10.72757,0.3280869,6.052357,1.00911,2.660192,2.109919,-9.469188,18.35079,-0.04386802,0.002156571,0.1947855,0.7326007,1.498127,0.6,0.3381568,0.06666666,0.06599663,-24.81057,0
'M03-Session2-wav_headMic-0165.wav',0.0,28.57556,0.06722494,27.32029,28.40452,29.42198,2.101688,120.7697,179.8261,-4.94278,19.82316,1.098907,1.10073,0.133424,0.1875796,2.544112,2.410688,13.85073,7.692693,11.91677,5.921013,0.5768872,1.200381,26.67223,0.4291496,2.425291,4.551965,5.738018,2.50851,-6.576918,-3.221196,0.01959526,1.375744,0.7688268,0.8682133,6.779003,0.3468569,4.309668,1.261511,24.569,0.438057,763.2085,0.3370513,1222.99,0.1412833,-119.4237,-0.8075408,1801.638,0.2121122,1086.208,0.3654865,-121.455,-0.7532417,2887.895,0.1229421,960.8795,0.3353377,-125.9348,-0.6839348,-11.14204,-0.5705445,25.17574,0.2470242,0.01741713,1.231519,-0.03321003,-0.6676672,1.236164,0.4635079,38.16404,0.1892345,-2.082189,-6.748228,-0.1872184,-91.49842,-21.57853,-1.16541,-14.33788,26.32154,-0.03898533,0.003834234,0.103352,1.780416,0.9036145,0.46,0.622254,0.4675,0.5677752,-13.08231,1
'FC03-Session1-wav_headMic-0379.wav',0.0,18.53381,0.474678,13.52162,13.54983,27.12787,13.60625,138.2022,152.5114,108.6208,42.88364,0.662315,0.9008629,0.2942227,0.3033701,1.218422,0.924199,6.281687,4.811246,8.396098,4.880719,0.2594363,0.9720634,12.09218,0.873035,6.133199,1.415171,7.26118,0.9603387,2.423466,2.714869,0.02598787,2.067153,0.9173831,0.6195216,1.736089,1.874633,64.93167,0.8987759,22.99192,0.08264869,804.512,0.1199122,1326.79,0.1279488,-73.48973,-1.148612,1778.9,0.09651919,1135.056,0.1904909,-78.50195,-1.032294,2759.292,0.05739279,924.6075,0.4480616,-81.19998,-0.9745676,-11.46333,-0.217773,22.06489,0.1304074,-0.03233614,-0.823927,-0.004920058,-2.356481,0.2714158,1.063241,15.6706,0.5878037,5.862722,1.649115,5.224376,1.416314,2.814113,2.243541,-5.873644,13.8668,-0.03485357,-0.0006239865,0.2451979,1.485149,2.030457,0.325,0.2567586,0.1475,0.1132199,-22.56381,0
'FC02-Session3-wav_headMic-0605.wav',0.0,26.62336,0.3491511,13.51932,31.80487,33.77084,20.25152,27.56187,16.84779,18.64714,14.30313,1.096848,0.95729,0.2748923,0.6215892,1.920258,1.645366,21.97165,17.04834,18.72543,8.596189,0.6229033,1.148383,23.4775,0.5702724,5.476375,2.144624,4.355487,2.256794,-3.694371,-3.45099,0.01262066,1.737349,1.0501,0.7540862,5.996813,0.8393623,34.2213,1.711458,23.84677,0.2512506,601.4716,0.2899835,1425.374,0.1215001,-67.1591,-1.223286,1591.799,0.1330249,1215.722,0.275391,-71.89878,-1.073399,2667.815,0.08927732,994.7187,0.4062335,-77.62506,-0.9464017,-13.36985,-0.3975355,25.31555,0.2428049,-0.008234902,-3.891187,-0.01617164,-0.9403689,0.7309222,1.109344,27.60725,0.4643,2.796345,4.42652,3.639291,2.869462,-5.581833,-2.551505,-13.04869,24.45789,-0.03991745,-0.004926415,0.3706668,3.125,3.163017,0.2146154,0.1776174,0.08583333,0.08779316,-14.16498,0
'MC01-Session2-wav_headMic-0353.wav',0.0,18.17402,0.2961022,12.98933,14.13185,24.37026,11.38094,157.2222,147.651,36.30636,83.3097,0.1003143,0.8795109,0.05685316,0.05906643,0.1203035,0.06345035,1.195093,1.240015,0.8883206,0.5998861,0.0339267,0.9837646,12.93938,0.4926482,12.21466,0.5900047,13.46961,0.6432081,10.96812,0.6474468,0.03926322,1.04449,1.258352,0.7154202,1.380544,3.875166,19.73683,1.509985,28.88321,0.1682486,759.9626,0.2950298,1565.684,0.3133423,-161.2011,-0.4160516,1825.244,0.1216632,1157.459,0.3755982,-163.6835,-0.3800763,2800.551,0.09375179,1079.708,0.3843327,-163.9733,-0.3780547,-21.53413,-0.2388339,29.23644,0.1160886,-0.02571893,-0.9908025,0.007643268,1.573507,0.06300162,0.7959529,20.38956,0.4761477,17.77378,0.5169803,22.66553,0.5366614,16.00133,0.2968341,-16.1776,26.85675,-0.04002155,0.01669018,0.02668162,1.986755,3.424658,0.052,0.05418487,0.1766667,0.1891795,-37.80165,0
'M04-Session2-wav_headMic-0229.wav',0.0,27.8044,0.5807835,13.12794,21.02222,49.60822,36.48027,146.3566,80.87749,340.3364,0,0.3453084,1.57508,0.1190948,0.1233594,0.2306146,0.1115198,4.153517,4.338048,7.207113,4.131346,0.2864132,1.80618,17.40339,0.2178032,10.73416,0.4638435,8.737407,0.8990873,4.803882,0.9991447,0.05006342,0.4284588,2.264734,0.4117114,2.377184,1.521788,12.95057,2.22807,15.58422,0.7634897,651.9088,0.4162107,1178.491,0.08371339,-186.3227,-0.232876,1740.868,0.1554915,908.7507,0.2540557,-182.6411,-0.2492909,2742.933,0.07761455,740.3762,0.1790067,-182.6583,-0.2490678,-16.33791,-0.2417716,28.17579,0.1683147,0.003669793,16.11193,-0.008783776,-1.715437,0.8891713,0.9537853,16.5522,0.1737712,11.54914,0.5718808,4.424144,2.364075,3.733042,1.932826,-17.63776,30.24828,-0.03973912,0.0005642995,0.2184225,0.7604563,2.713178,0.03,0.007559289,0.2775,0.3348787,-20.16276,1
'MC01-Session3-wav_headMic-0290.wav',0.0,17.30696,0.3170447,13.48411,13.53471,24.81775,11.33364,17.43296,8.059339,80.11304,72.58717,0.3650092,0.8555511,0.234937,0.2408684,0.2863402,0.05140319,0.4365577,0.2965402,1.430073,0,0.1322229,0.8811742,16.73054,0.6178308,10.04096,0.3592001,5.448922,1.595101,4.250591,1.130374,0.008390231,1.131132,0.8488798,0.9621266,2.381937,1.297996,74.83468,0.9336586,25.92925,0.2684075,799.1841,0.1918574,1414.405,0.1766733,-100.8091,-0.8446944,1774.71,0.1225873,1170.389,0.1921483,-104.6228,-0.782591,2839.527,0.08302817,931.8504,0.1751527,-108.1482,-0.7269976,-13.17483,-0.2426377,26.06811,0.2405535,-0.03902874,-0.4261898,-0.005990598,-2.506626,0.1615363,0.9424886,20.42895,0.6417241,10.53924,0.3801993,3.304774,3.344707,4.382869,1.3224,-12.67767,23.49122,-0.04864644,0.0002609282,0.0991956,0.4273504,4.405286,0.113,0.1098226,0.094,0.05834381,-26.33804,0
'MC01-Session2-wav_headMic-0347.wav',0.0,17.33082,0.3266151,13.14321,13.5058,25.06276,11.91955,26.42368,16.20281,36.51095,0,0.09641689,0.9714055,0.05693714,0.058455,0.06813312,0.01119597,0.9911613,0.5591744,1.443327,0.7961155,0.0319181,0.9898729,14.70251,0.5979491,13.1679,0.3885627,13.35192,0.7686032,13.93679,0.3566114,0.01921876,1.173664,1.257242,0.6999345,0.4171464,13.00974,38.02188,1.111609,31.14841,0.2420872,832.1588,0.3004456,1312.184,0.2543578,-129.2056,-0.6251795,1873.902,0.1184781,1039.984,0.2621722,-133.2177,-0.5683014,2890.451,0.05897945,1007.46,0.3451482,-134.7536,-0.548943,-20.08846,-0.176835,31.76603,0.2060677,-0.03883198,-0.6695124,0.0118134,0.9038578,0.0445656,0.8736037,19.00448,0.6603166,16.1348,0.402062,16.20881,0.8738239,14.50841,0.4031023,-17.63449,28.59986,-0.04867622,0.01675191,0.02419153,1.470588,4.522613,0.07888889,0.06674069,0.1233333,0.08178562,-37.06541,0
'M01-Session2_3-wav_headMic-0284.wav',0.0,0,0,0,0,0,0,0,0,0,0,0.05744439,0.3137256,0.04425503,0.04919757,0.07102522,0.02677019,0.1579469,0.1203303,0.1902667,0.1767878,0.005726252,0.3636734,8.232309,0.3398159,3.365466,0.9851887,5.58629,0.7687788,8.517276,0.4798419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-201,0,0,0,0,0,-201,0,0,0,0,0,-201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.805063,14.4257,0.00289616,0.02254006,0.005754783,1.098901,0,0,0,4.49,0,-63.4364,1
'MC01-Session3-wav_headMic-0284.wav',0.0,16.96748,0.2973773,13.50445,13.545,23.96557,10.46112,8.354804,4.89222,21.53285,0,0.3812295,0.8082016,0.2350354,0.2427598,0.4054771,0.1704417,0.5256979,0.1983282,1.464502,0,0.1359619,0.7680379,16.58876,0.6558999,11.72044,0.4710185,7.471938,1.300315,4.521688,1.238765,0.006113711,2.352664,0.9838506,0.753683,2.407638,1.320918,82.14722,0.8652813,25.48109,0.2289137,739.5967,0.2706121,1360.018,0.1279216,-78.85127,-1.013554,1726.059,0.1464795,1189.529,0.2051045,-83.96793,-0.91219,2734.964,0.07769826,940.8242,0.2441804,-87.36684,-0.8470114,-14.46397,-0.3458361,26.40174,0.1929666,-0.03947651,-0.413126,-0.005986033,-2.430043,0.157058,0.7988889,19.87865,0.6120216,12.525,0.5147974,6.512668,1.800407,4.643096,1.407781,-11.59021,21.41608,-0.04797202,0.002704369,0.09792524,0.4464286,4.587156,0.134,0.1397998,0.064,0.0346987,-25.44234,0
'M03-Session2-wav_headMic-0171.wav',0.0,28.31746,0.02071131,27.85229,28.56446,28.77708,0.9247913,22.5682,0,-15.31334,0,0.3866249,1.790763,0.1325677,0.1446782,0.2252324,0.0926647,7.815134,8.101713,12.23779,9.062336,0.257834,2.486324,19.62726,0.5148648,4.464488,1.597016,7.321727,0.9859016,0.9584355,9.538189,0.02052986,0.569498,2.187533,0.7983212,5.828715,0.5431795,14.15423,0.2386237,32.04977,0.3106566,642.3083,0.3677663,1342.76,0.1630229,-187.6308,-0.2516709,1706.138,0.2385261,1018.214,0.2203216,-186.8664,-0.2518842,2900.701,0.1356155,1021.179,0.2678172,-187.5356,-0.2389081,-19.39921,-0.3362092,32.27248,0.1221264,-0.01332048,-0.9107825,-0.03106294,-0.4423392,1.47739,0.640881,39.37867,0.1178079,7.765263,1.297656,16.42576,0.8508615,-11.27862,-1.438861,-13.29343,26.48557,-0.03897614,0.006349742,0.161309,0.9049774,0.462963,0.16,0,0.985,0.325,-18.40638,1
'F01-Session1-wav_headMic-0039.wav',0.0,39.2188,0.005983929,39.02285,39.13626,39.401,0.3781509,5.939013,2.738262,10.48029,7.24297,0.2612572,1.372624,0.03885373,0.05958045,0.5406868,0.5018331,2.135949,2.304488,1.41188,0.5093471,0.05580916,1.232971,16.77179,0.876763,12.53271,0.6541017,-2.229067,-8.589561,-0.4579154,-37.5084,0.01042601,1.195142,0.7549114,0.9852781,13.14214,0.1768602,6.784384,0.518925,33.56356,0.2684058,716.4867,0.2690428,1527.339,0.1666176,-154.5601,-0.5142874,1696.687,0.1442619,1307.224,0.1792386,-138.0318,-0.6099999,2852.908,0.07889304,1204.968,0.3832187,-143.2151,-0.5365382,-13.01667,-0.5386134,36.25116,0.1357451,0.04096468,0.7754399,-0.02064396,-0.9656128,0.1348234,0.4879181,34.32102,0.1845934,6.973152,1.251817,-21.78701,-0.7619277,-20.34137,-0.7738491,-16.48267,27.25288,-0.03429424,0.01942156,0.01455036,1.587302,0.8264464,0.42,0,0.38,0.02,-27.72916,1
'MC02-Session2-wav_headMic-0016.wav',0.0,14.13192,0.1515227,13.53662,13.54909,13.56451,0.02789116,3.601191,2.521409,80.66024,0,0.4505461,0.5108594,0.3640741,0.3714002,0.381438,0.01736385,4.103905,3.251451,9.414701,8.062046,0.226695,0.7340701,15.45274,0.3940666,9.20548,0.3882042,10.15982,0.7442909,5.965334,0.9445333,0.003207833,2.530136,0.5650311,0.8436775,1.553808,0.5580437,56.58437,0.8650139,24.34761,0.1087135,834.6465,0.1426607,1350.789,0.1261891,-35.85847,-1.451993,1802.255,0.09914939,1283.045,0.2371717,-41.74033,-1.207431,2756.592,0.05410395,968.5153,0.279372,-43.74254,-1.135909,-13.78692,-0.1985859,25.0697,0.09159476,-0.05107612,-0.1832949,-0.001908936,-4.35486,0.2069427,0.6495936,16.29351,0.2703185,9.222378,0.3630708,9.223035,0.7111204,5.771751,0.9456872,-7.164911,13.93591,-0.04045831,0.001314974,0.4397033,0.9404389,1.277955,0.695,0.6058258,0.135,0.085,-25.56244,0
'FC02-Session3-wav_headMic-0611.wav',0.0,14.84362,0.3453361,13.51043,13.53049,13.54716,0.03672218,13.22642,9.234805,125.9206,0,0.4492102,1.224523,0.2744901,0.2803484,0.2904567,0.01596659,1.845565,0.7141693,4.901241,0,0.2607921,1.659314,15.01777,0.26072,7.468316,0.7916887,8.34201,0.5704945,1.182579,8.351878,0.005729467,2.832898,0.9996163,0.6930168,0.4855477,4.141961,86.30207,0.6639331,23.34065,0.09544992,834.1451,0.1390619,1305.073,0.1475593,-50.51124,-1.299817,1817.73,0.09343085,1264.941,0.2364819,-56.46526,-1.118026,2749.978,0.05575212,955.18,0.2564035,-58.06653,-1.075686,-13.0475,-0.1091019,24.22261,0.1204745,-0.04609669,-0.3619527,-0.001914661,-5.747189,0.2131048,1.844772,14.77009,0.2326659,8.240343,0.5908917,7.683457,0.5420828,2.233183,3.887908,-12.51357,21.10306,-0.03894599,-0.01159329,0.5126868,0.613497,3.164557,0.248,0.3092183,0.0625,0.03031089,-22.75579,0
'FC02-Session3-wav_headMic-0177.wav',0.0,15.06481,0.3636495,13.4999,13.53617,13.56536,0.06545639,10.06768,7.163621,110.0746,0,0.4062707,1.219318,0.2336672,0.2389934,0.2756129,0.04194562,3.821911,3.380402,11.59993,8.051871,0.241477,1.761109,12.35959,0.6567852,9.433853,0.570751,7.960035,0.5607175,1.629699,4.688509,0.006144862,2.661952,1.039472,0.5718508,0.4881582,4.936645,56.96554,0.8980932,23.14842,0.1941499,748.3552,0.1919855,1335.278,0.1179794,-86.36424,-0.9643318,1737.243,0.1287422,1229.583,0.1661914,-91.10914,-0.8773786,2694.305,0.06764679,960.4275,0.2602528,-92.21657,-0.8576173,-13.52348,-0.1981561,24.62856,0.1423505,-0.0443399,-0.5334596,-0.002739109,-4.22072,0.2029395,1.954962,13.89401,0.5383877,10.54265,0.4027173,6.579076,0.4501941,1.757601,4.21084,-10.9542,20.61399,-0.04252944,-0.001072088,0.3227333,0.877193,3.636364,0.16125,0.09346623,0.09375,0.1120198,-21.98157,0
'MC01-Session1-wav_headMic-0216.wav',0.0,15.36848,0.2925906,13.53357,13.5569,13.59349,0.05992031,5.383562,3.728424,25.77899,0,0.4357073,0.5487144,0.3288536,0.3363222,0.3521254,0.02327186,1.942317,2.163307,3.671045,2.609292,0.2131858,0.8587362,15.98645,0.505811,11.01296,0.4376034,8.053769,0.815341,5.714354,0.999802,0.005879388,2.068292,0.9653822,0.6682485,1.279605,1.907311,51.12049,0.9251907,24.52517,0.2032612,762.5087,0.2307144,1419.4,0.1472415,-33.53395,-1.487981,1743.421,0.1282512,1220.481,0.210083,-40.70243,-1.168517,2753.299,0.07399787,962.5197,0.2506496,-43.79561,-1.07188,-14.14995,-0.2543557,25.54363,0.1624507,-0.04459491,-0.4465235,-0.00425795,-1.132409,0.2041136,0.8703433,16.1956,0.4909673,11.79593,0.3202066,7.706,0.8501136,5.108846,1.047178,-9.247146,18.75855,-0.03836848,0.0004858683,0.3229795,0.7380074,1.886793,0.47,0.523641,0.0525,0.03699662,-23.81968,0
'F03-Session3-wav_headMic-0172.wav',0.0,30.96914,0.2507575,21.07722,34.15051,35.5485,14.47128,290.5001,156.7495,51.48516,64.90646,0.5003719,0.6033508,0.1909468,0.4294295,0.803058,0.6121112,4.596985,2.327562,4.194384,1.902316,0.1861544,0.7201491,23.09446,0.6389209,1.131446,8.520066,5.446627,1.946908,-0.6718228,-23.1715,0.03031768,1.568701,1.137031,0.8833193,6.524297,0.700631,12.20981,0.6544082,28.35689,0.3334582,608.4357,0.3212485,1439.377,0.1488476,-123.9112,-0.7373185,1665.568,0.1403926,1126.06,0.231221,-121.8559,-0.7074133,2698.651,0.1060719,1154.74,0.3074571,-125.0502,-0.6621071,-14.96082,-0.4398743,24.88873,0.3660426,0.009432086,2.940858,-0.01522934,-0.9445549,0.2454339,0.553784,33.16618,0.3246246,3.439618,3.019846,4.756468,2.656698,-5.669948,-2.696534,-7.699282,17.54066,-0.02443105,0.0002481814,0.1463144,2.807018,2.5,0.1642857,0.107019,0.1875,0.1531135,-26.49167,1
